neurotransmitter,neuron_class,bodyId_pre,bodyId_post,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,bbox_zmin,bbox_zmax,x_pre,y_pre,z_pre,x_post,y_post,z_post,any_out_of_range
gaba,neuron11,25661,13299855048,29475,29605,24697,24827,16775,16905,29540,24762,16840,29552,24744,16841,False
gaba,neuron11,25661,10431028024,31327,31457,24839,24969,13118,13248,31392,24904,13183,31378,24918,13167,False
gaba,neuron11,25661,18491,31093,31223,24550,24680,14339,14469,31158,24615,14404,31166,24617,14389,False
gaba,neuron11,25661,13303513483,31258,31388,24823,24953,16884,17014,31323,24888,16949,31287,24888,16934,False
gaba,neuron11,25661,17876,31736,31866,24551,24681,13706,13836,31801,24616,13771,31817,24623,13768,False
gaba,neuron11,25661,8375561891,28803,28933,24291,24421,10450,10580,28868,24356,10515,28868,24377,10537,False
gaba,neuron11,25661,12892923816,27918,28048,25065,25195,16379,16509,27983,25130,16444,27989,25136,16430,False
gaba,neuron11,25661,21757,27743,27873,25191,25321,16400,16530,27808,25256,16465,27793,25283,16474,False
gaba,neuron11,25661,17173,29400,29530,24641,24771,16807,16937,29465,24706,16872,29440,24707,16891,False
gaba,neuron11,25661,26694,27743,27873,25191,25321,16400,16530,27808,25256,16465,27784,25247,16474,False
gaba,neuron11,25661,10434568281,31140,31270,25604,25734,13136,13266,31205,25669,13201,31204,25676,13183,False
gaba,neuron11,25661,11244746336,32113,32243,24145,24275,14418,14548,32178,24210,14483,32141,24194,14473,False
gaba,neuron11,25661,11665634961,31130,31260,25394,25524,14936,15066,31195,25459,15001,31185,25442,14970,False
gaba,neuron11,25661,11248202303,31093,31223,24550,24680,14339,14469,31158,24615,14404,31163,24581,14399,False
gaba,neuron11,25661,10968,30937,31067,25037,25167,17190,17320,31002,25102,17255,31001,25065,17238,False
gaba,neuron11,25661,12486338127,31245,31375,25226,25356,15494,15624,31310,25291,15559,31283,25292,15569,False
gaba,neuron11,25661,222875,30934,31064,25101,25231,17098,17228,30999,25166,17163,31013,25155,17160,False
gaba,neuron11,25661,11244743898,32136,32266,24213,24343,14317,14447,32201,24278,14382,32205,24294,14368,False
gaba,neuron11,25661,14527581139,31912,32042,23954,24084,18278,18408,31977,24019,18343,31989,24019,18328,False
gaba,neuron11,25661,13948,29334,29464,24590,24720,16646,16776,29399,24655,16711,29416,24635,16698,False
gaba,neuron11,25661,11122,32990,33120,22969,23099,13896,14026,33055,23034,13961,33044,23017,13973,False
gaba,neuron11,25661,10870,32444,32574,23600,23730,19508,19638,32509,23665,19573,32510,23660,19590,False
gaba,neuron11,25661,12777,33028,33158,22874,23004,13780,13910,33093,22939,13845,33104,22927,13842,False
gaba,neuron11,25661,12075983292,31119,31249,25515,25645,15033,15163,31184,25580,15098,31171,25582,15111,False
gaba,neuron11,25661,11122,31330,31460,24852,24982,16846,16976,31395,24917,16911,31427,24918,16931,False
gaba,neuron11,25661,13717128268,27647,27777,25244,25374,17148,17278,27712,25309,17213,27728,25312,17208,False
gaba,neuron11,25661,154106,32444,32574,23600,23730,19508,19638,32509,23665,19573,32539,23691,19584,False
gaba,neuron11,25661,10870,31201,31331,25433,25563,15075,15205,31266,25498,15140,31279,25496,15180,False
gaba,neuron11,25661,11248204278,31093,31223,24550,24680,14339,14469,31158,24615,14404,31141,24619,14375,False
gaba,neuron11,25661,10870,33028,33158,22874,23004,13780,13910,33093,22939,13845,33085,22918,13856,False
gaba,neuron11,25661,10837887381,31736,31866,24551,24681,13706,13836,31801,24616,13771,31804,24644,13740,False
gaba,neuron11,25661,10431027613,31422,31552,24830,24960,13117,13247,31487,24895,13182,31485,24862,13183,False
gaba,neuron11,25661,10870,32046,32176,23309,23439,13858,13988,32111,23374,13923,32100,23380,13908,False
gaba,neuron11,25661,13300012633,31349,31479,24542,24672,16586,16716,31414,24607,16651,31434,24596,16658,False
gaba,neuron11,25661,12474,33028,33158,22874,23004,13780,13910,33093,22939,13845,33105,22932,13856,False
gaba,neuron11,25661,13717129667,27647,27777,25244,25374,17148,17278,27712,25309,17213,27715,25316,17241,False
gaba,neuron11,25661,13713865492,30934,31064,25101,25231,17098,17228,30999,25166,17163,31019,25167,17181,False
gaba,neuron12,154084,16495,32165,32295,37468,37598,35727,35857,32230,37533,35792,32218,37546,35803,False
gaba,neuron12,154084,11190,30829,30959,35625,35755,35578,35708,30894,35690,35643,30909,35691,35638,False
gaba,neuron12,154084,11538,32240,32370,37953,38083,35517,35647,32305,38018,35582,32304,38024,35598,False
gaba,neuron12,154084,27754442877,32123,32253,37660,37790,34778,34908,32188,37725,34843,32219,37708,34820,False
gaba,neuron12,154084,27351202966,32292,32422,38499,38629,34058,34188,32357,38564,34123,32371,38568,34115,False
gaba,neuron12,154084,26933850206,33611,33741,37772,37902,33550,33680,33676,37837,33615,33692,37853,33632,False
gaba,neuron12,154084,24409,34272,34402,35541,35671,37970,38100,34337,35606,38035,34336,35606,38058,False
gaba,neuron12,154084,28564543337,32052,32182,35943,36073,35808,35938,32117,36008,35873,32131,36004,35895,False
gaba,neuron12,154084,29770878064,32435,32565,33224,33354,37528,37658,32500,33289,37593,32497,33256,37599,False
gaba,neuron12,154084,18448,32001,32131,35960,36090,35954,36084,32066,36025,36019,32057,36000,36031,False
gaba,neuron12,154084,11190,32263,32393,37314,37444,35610,35740,32328,37379,35675,32345,37337,35690,False
gaba,neuron12,154084,14849,32052,32182,35943,36073,35808,35938,32117,36008,35873,32110,36003,35910,False
gaba,neuron12,154084,224851,32064,32194,35424,35554,37052,37182,32129,35489,37117,32131,35496,37097,False
gaba,neuron12,154084,30198921499,32545,32675,35123,35253,37700,37830,32610,35188,37765,32614,35172,37792,False
gaba,neuron12,154084,28571613321,32263,32393,37314,37444,35610,35740,32328,37379,35675,32323,37377,35643,False
gaba,neuron12,154084,27761559470,32327,32457,38416,38546,34671,34801,32392,38481,34736,32386,38488,34773,False
gaba,neuron12,154084,30184769075,32360,32490,33203,33333,37542,37672,32425,33268,37607,32431,33261,37622,False
gaba,neuron12,154084,27340626232,33079,33209,37198,37328,34242,34372,33144,37263,34307,33136,37262,34324,False
gaba,neuron12,154084,25278202188,32719,32849,35445,35575,31411,31541,32784,35510,31476,32822,35495,31483,False
gaba,neuron12,154084,11538,33079,33209,37198,37328,34242,34372,33144,37263,34307,33149,37250,34328,False
gaba,neuron12,154084,14849,34272,34402,35541,35671,37970,38100,34337,35606,38035,34341,35642,38041,False
gaba,neuron12,154084,29367635965,33194,33324,33635,33765,36407,36537,33259,33700,36472,33271,33678,36438,False
gaba,neuron12,154084,26933849614,33611,33741,37772,37902,33550,33680,33676,37837,33615,33680,37853,33586,False
gaba,neuron12,154084,27351203418,32292,32422,38499,38629,34058,34188,32357,38564,34123,32369,38574,34131,False
gaba,neuron12,154084,28960977816,35061,35191,33860,33990,36010,36140,35126,33925,36075,35134,33903,36057,False
gaba,neuron12,154084,26930278836,33249,33379,37286,37416,33770,33900,33314,37351,33835,33307,37336,33866,False
gaba,neuron12,154084,13846,33713,33843,35424,35554,37945,38075,33778,35489,38010,33769,35498,37993,False
gaba,neuron12,154084,16495,31997,32127,35943,36073,35739,35869,32062,36008,35804,32059,36007,35787,False
gaba,neuron12,154084,11538,32064,32194,35424,35554,37052,37182,32129,35489,37117,32107,35498,37115,False
gaba,neuron12,154084,28164835563,32762,32892,37586,37716,35286,35416,32827,37651,35351,32812,37645,35315,False
gaba,neuron12,154084,30609318474,32912,33042,35454,35584,38545,38675,32977,35519,38610,32984,35497,38608,False
gaba,neuron12,154084,28571615911,32212,32342,37379,37509,35804,35934,32277,37444,35869,32254,37453,35884,False
gaba,neuron12,154084,28974890814,32001,32131,35960,36090,35954,36084,32066,36025,36019,32074,36031,36037,False
gaba,neuron12,154084,16495,32712,32842,35309,35439,31434,31564,32777,35374,31499,32796,35404,31520,False
gaba,neuron12,154084,29381629874,30827,30957,35422,35552,36449,36579,30892,35487,36514,30880,35519,36491,False
gaba,neuron12,154084,16954,30772,30902,38345,38475,30467,30597,30837,38410,30532,30860,38391,30538,False
gaba,neuron12,154084,30199001189,33755,33885,35157,35287,37794,37924,33820,35222,37859,33831,35254,37847,False
gaba,neuron12,154084,13280,30806,30936,35421,35551,36553,36683,30871,35486,36618,30866,35469,36615,False
gaba,neuron12,154084,33858,28438,28568,36849,36979,35102,35232,28503,36914,35167,28480,36922,35192,False
gaba,neuron12,154084,19792,32404,32534,33280,33410,37490,37620,32469,33345,37555,32460,33341,37526,False
gaba,neuron12,154084,16552,35202,35332,32234,32364,34567,34697,35267,32299,34632,35271,32319,34624,False
gaba,neuron12,154084,11190,32052,32182,35943,36073,35808,35938,32117,36008,35873,32136,36014,35879,False
gaba,neuron12,154084,28964203237,30762,30892,34461,34591,36589,36719,30827,34526,36654,30822,34536,36639,False
gaba,neuron12,154084,10678,32912,33042,35454,35584,38545,38675,32977,35519,38610,32974,35506,38596,False
gaba,neuron12,154084,26930277162,33249,33379,37286,37416,33770,33900,33314,37351,33835,33300,37366,33835,False
gaba,neuron12,154084,30199002360,33755,33885,35157,35287,37794,37924,33820,35222,37859,33822,35203,37823,False
gaba,neuron12,154084,13846,33755,33885,35157,35287,37794,37924,33820,35222,37859,33836,35219,37860,False
gaba,neuron12,154084,30595287116,34815,34945,32831,32961,38275,38405,34880,32896,38340,34880,32883,38341,False
gaba,neuron12,154084,11395,32248,32378,38438,38568,33963,34093,32313,38503,34028,32296,38504,34033,False
gaba,neuron12,154084,29381630253,30905,31035,35586,35716,36566,36696,30970,35651,36631,30969,35673,36631,False
gaba,neuron13,29477,27310681278,11706,11836,33069,33199,34298,34428,11771,33134,34363,11767,33094,34368,False
gaba,neuron13,29477,157964,12661,12791,33022,33152,37010,37140,12726,33087,37075,12742,33113,37088,False
gaba,neuron13,29477,11103,12148,12278,33940,34070,33005,33135,12213,34005,33070,12206,34017,33060,False
gaba,neuron13,29477,29772881700,12719,12849,32941,33071,37002,37132,12784,33006,37067,12773,32984,37082,False
gaba,neuron13,29477,157964,13264,13394,34547,34677,32009,32139,13329,34612,32074,13324,34633,32078,False
gaba,neuron13,29477,11943,12135,12265,33931,34061,34642,34772,12200,33996,34707,12200,33999,34686,False
gaba,neuron13,29477,29355492999,13289,13419,31920,32050,36567,36697,13354,31985,36632,13348,31978,36650,False
gaba,neuron13,29477,11171,13394,13524,30635,30765,36981,37111,13459,30700,37046,13469,30709,37008,False
gaba,neuron13,29477,16635,12180,12310,33761,33891,33810,33940,12245,33826,33875,12251,33840,33888,False
gaba,neuron13,29477,28124549861,14449,14579,32036,32166,35256,35386,14514,32101,35321,14506,32122,35331,False
gaba,neuron13,29477,30158556549,13655,13785,29263,29393,37927,38057,13720,29328,37992,13735,29340,37994,False
gaba,neuron13,29477,25913,11890,12020,26768,26898,34503,34633,11955,26833,34568,11969,26851,34580,False
gaba,neuron13,29477,11103,13289,13419,31909,32039,36424,36554,13354,31974,36489,13339,31974,36495,False
gaba,neuron13,29477,29351954430,13289,13419,31920,32050,36567,36697,13354,31985,36632,13314,31957,36621,False
gaba,neuron13,29477,11965,12758,12888,33020,33150,36884,37014,12823,33085,36949,12830,33102,36933,False
gaba,neuron13,29477,20951,14789,14919,31912,32042,34738,34868,14854,31977,34803,14844,31986,34839,False
gaba,neuron13,29477,10671,13394,13524,30635,30765,36981,37111,13459,30700,37046,13478,30699,37008,False
gaba,neuron13,29477,19404,12398,12528,33472,33602,35819,35949,12463,33537,35884,12475,33526,35886,False
gaba,neuron13,29477,30568831810,12738,12868,29440,29570,38300,38430,12803,29505,38365,12773,29508,38347,False
gaba,neuron13,29477,30147939510,13656,13786,28189,28319,37434,37564,13721,28254,37499,13717,28223,37534,False
gaba,neuron13,29477,29755273533,13423,13553,30685,30815,37045,37175,13488,30750,37110,13448,30746,37104,False
gaba,neuron13,29477,157964,13521,13651,30618,30748,36922,37052,13586,30683,36987,13595,30665,36963,False
gaba,neuron13,29477,29755236712,13423,13553,30685,30815,37045,37175,13488,30750,37110,13448,30751,37123,False
gaba,neuron13,29477,28128046828,14167,14297,32586,32716,35223,35353,14232,32651,35288,14222,32637,35295,False
gaba,neuron13,29477,26900359604,11832,11962,33240,33370,33570,33700,11897,33305,33635,11899,33312,33618,False
gaba,neuron13,29477,29251,10436,10566,29950,30080,35297,35427,10501,30015,35362,10517,30017,35335,False
gaba,neuron13,29477,157964,12688,12818,30106,30236,37903,38033,12753,30171,37968,12767,30164,37977,False
gaba,neuron13,29477,157964,11832,11962,33240,33370,33570,33700,11897,33305,33635,11908,33299,33622,False
gaba,neuron13,29477,10710,14449,14579,32036,32166,35256,35386,14514,32101,35321,14520,32118,35323,False
gaba,neuron13,29477,29755271676,13521,13651,30618,30748,36922,37052,13586,30683,36987,13601,30683,36981,False
gaba,neuron13,29477,28128047611,14104,14234,32638,32768,35352,35482,14169,32703,35417,14163,32705,35387,False
gaba,neuron13,29477,25679988039,13216,13346,34502,34632,31969,32099,13281,34567,32034,13270,34580,32050,False
gaba,neuron13,29477,29355490295,13289,13419,31909,32039,36424,36554,13354,31974,36489,13342,31952,36495,False
gaba,neuron13,29477,11459,13708,13838,29118,29248,37703,37833,13773,29183,37768,13754,29203,37771,False
gaba,neuron13,29477,25212,12688,12818,30106,30236,37903,38033,12753,30171,37968,12768,30174,37993,False
gaba,neuron13,29477,27678580364,11890,12020,26768,26898,34503,34633,11955,26833,34568,11967,26844,34562,False
gaba,neuron13,29477,29355492240,13289,13419,31920,32050,36567,36697,13354,31985,36632,13360,31997,36650,False
gaba,neuron13,29477,11171,13423,13553,30685,30815,37045,37175,13488,30750,37110,13523,30763,37104,False
gaba,neuron13,29477,28552715295,16125,16255,34739,34869,35797,35927,16190,34804,35862,16193,34821,35852,False
gaba,neuron13,29477,29355490581,13289,13419,31909,32039,36424,36554,13354,31974,36489,13348,31942,36505,False
gaba,neuron13,29477,25679988701,13216,13346,34502,34632,31969,32099,13281,34567,32034,13273,34592,32060,False
gaba,neuron13,29477,28552716098,16127,16257,34702,34832,35879,36009,16192,34767,35944,16190,34749,35945,False
gaba,neuron13,29477,30165477144,11813,11943,30577,30707,37892,38022,11878,30642,37957,11885,30644,37930,False
gaba,neuron13,29477,11385,11813,11943,30577,30707,37892,38022,11878,30642,37957,11875,30671,37947,False
gaba,neuron13,29477,26903903150,12234,12364,33722,33852,33724,33854,12299,33787,33789,12309,33800,33779,False
gaba,neuron13,29477,11103,13216,13346,34502,34632,31969,32099,13281,34567,32034,13264,34528,32038,False
gaba,neuron13,29477,15623,16125,16255,34739,34869,35797,35927,16190,34804,35862,16196,34804,35847,False
gaba,neuron13,29477,11943,12855,12985,32416,32546,37348,37478,12920,32481,37413,12904,32459,37404,False
gaba,neuron13,29477,18525,10971,11101,28664,28794,37108,37238,11036,28729,37173,11031,28759,37181,False
gaba,neuron13,29477,27714194629,14776,14906,31888,32018,34727,34857,14841,31953,34792,14843,31949,34807,False
gaba,neuron14,26107,11190,29876,30006,36135,36265,34990,35120,29941,36200,35055,29919,36197,35062,False
gaba,neuron14,26107,154052,31570,31700,35706,35836,36764,36894,31635,35771,36829,31652,35782,36831,False
gaba,neuron14,26107,26923240293,33418,33548,36392,36522,34063,34193,33483,36457,34128,33519,36473,34113,False
gaba,neuron14,26107,157136,31773,31903,35780,35910,36507,36637,31838,35845,36572,31836,35850,36588,False
gaba,neuron14,26107,11190,30365,30495,37723,37853,33953,34083,30430,37788,34018,30411,37801,34025,False
gaba,neuron14,26107,18739,28304,28434,36356,36486,34957,35087,28369,36421,35022,28352,36410,35004,False
gaba,neuron14,26107,36342,28761,28891,36657,36787,35567,35697,28826,36722,35632,28796,36716,35649,False
gaba,neuron14,26107,11538,31033,31163,36177,36307,35619,35749,31098,36242,35684,31112,36243,35671,False
gaba,neuron14,26107,10824,30571,30701,36116,36246,34920,35050,30636,36181,34985,30638,36197,34988,False
gaba,neuron14,26107,28157483102,28943,29073,36735,36865,35001,35131,29008,36800,35066,29025,36806,35060,False
gaba,neuron14,26107,157136,31693,31823,35887,36017,36441,36571,31758,35952,36506,31740,35957,36542,False
gaba,neuron14,26107,28154024705,29876,30006,36135,36265,34990,35120,29941,36200,35055,29949,36187,35075,False
gaba,neuron14,26107,154052,28796,28926,36655,36785,35564,35694,28861,36720,35629,28854,36702,35645,False
gaba,neuron14,26107,18739,28761,28891,36657,36787,35567,35697,28826,36722,35632,28820,36728,35644,False
gaba,neuron14,26107,154052,29987,30117,34630,34760,36042,36172,30052,34695,36107,30065,34689,36117,False
gaba,neuron14,26107,28154024063,29946,30076,36162,36292,34952,35082,30011,36227,35017,30024,36217,34987,False
gaba,neuron14,26107,35714,31033,31163,36177,36307,35619,35749,31098,36242,35684,31075,36263,35707,False
gaba,neuron14,26107,11395,31706,31836,37370,37500,35068,35198,31771,37435,35133,31733,37446,35147,False
gaba,neuron14,26107,10243,30852,30982,35766,35896,37420,37550,30917,35831,37485,30892,35834,37473,False
gaba,neuron14,26107,13482,31693,31823,35887,36017,36441,36571,31758,35952,36506,31750,35966,36519,False
gaba,neuron14,26107,10746,29519,29649,34277,34407,36026,36156,29584,34342,36091,29600,34345,36093,False
gaba,neuron14,26107,28567840030,28761,28891,36657,36787,35567,35697,28826,36722,35632,28841,36733,35647,False
gaba,neuron14,26107,26091723533,29921,30051,34563,34693,35991,36121,29986,34628,36056,29946,34608,36063,False
gaba,neuron14,26107,12106,28923,29053,36792,36922,35002,35132,28988,36857,35067,29022,36849,35077,False
gaba,neuron14,26107,27340590565,32534,32664,37241,37371,34182,34312,32599,37306,34247,32593,37293,34255,False
gaba,neuron14,26107,21885,31574,31704,37872,38002,35202,35332,31639,37937,35267,31613,37952,35257,False
gaba,neuron14,26107,29791989243,30871,31001,35859,35989,37390,37520,30936,35924,37455,30951,35949,37443,False
gaba,neuron14,26107,27333552580,33144,33274,36458,36588,34078,34208,33209,36523,34143,33187,36516,34118,False
gaba,neuron14,26107,18739,28943,29073,36735,36865,35001,35131,29008,36800,35066,29016,36777,35073,False
gaba,neuron14,26107,18739,28719,28849,36720,36850,35550,35680,28784,36785,35615,28799,36785,35640,False
gaba,neuron14,26107,11190,31620,31750,37919,38049,35246,35376,31685,37984,35311,31676,37997,35303,False
gaba,neuron14,26107,12442,30365,30495,37723,37853,33953,34083,30430,37788,34018,30435,37806,34014,False
gaba,neuron14,26107,28567839582,28796,28926,36655,36785,35564,35694,28861,36720,35629,28891,36683,35633,False
gaba,neuron14,26107,18739,31795,31925,35782,35912,36491,36621,31860,35847,36556,31883,35847,36555,False
gaba,neuron14,26107,10125,30893,31023,35852,35982,37462,37592,30958,35917,37527,30984,35903,37517,False
gaba,neuron14,26107,28154024727,29876,30006,36135,36265,34990,35120,29941,36200,35055,29912,36204,35048,False
gaba,neuron14,26107,13482,28761,28891,36657,36787,35567,35697,28826,36722,35632,28838,36716,35649,False
gaba,neuron14,26107,18739,31033,31163,36177,36307,35619,35749,31098,36242,35684,31109,36249,35697,False
gaba,neuron14,26107,28161217702,31706,31836,37370,37500,35068,35198,31771,37435,35133,31779,37430,35118,False
gaba,neuron14,26107,28567840030,28796,28926,36655,36785,35564,35694,28861,36720,35629,28854,36720,35646,False
gaba,neuron14,26107,11538,30365,30495,37723,37853,33953,34083,30430,37788,34018,30410,37813,34034,False
gaba,neuron14,26107,18739,28856,28986,36795,36925,35033,35163,28921,36860,35098,28908,36842,35117,False
gaba,neuron14,26107,154053,31570,31700,35706,35836,36764,36894,31635,35771,36829,31651,35735,36831,False
gaba,neuron14,26107,18479,31570,31700,35706,35836,36764,36894,31635,35771,36829,31653,35740,36816,False
gaba,neuron14,26107,13482,33078,33208,36788,36918,34282,34412,33143,36853,34347,33142,36871,34348,False
gaba,neuron14,26107,27343967798,30322,30452,37619,37749,33977,34107,30387,37684,34042,30357,37685,34033,False
gaba,neuron14,26107,28161218302,31706,31836,37370,37500,35068,35198,31771,37435,35133,31797,37420,35147,False
gaba,neuron14,26107,18739,31693,31823,35887,36017,36441,36571,31758,35952,36506,31768,35965,36494,False
gaba,neuron14,26107,29381708946,31800,31930,35740,35870,36522,36652,31865,35805,36587,31864,35819,36591,False
gaba,neuron14,26107,27743673437,29946,30076,36162,36292,34952,35082,30011,36227,35017,29999,36230,35000,False
gaba,neuron15,27944,100543,31922,32052,35961,36091,36247,36377,31987,36026,36312,31964,36040,36317,False
gaba,neuron15,27944,11404,32034,32164,35816,35946,37350,37480,32099,35881,37415,32133,35888,37395,False
gaba,neuron15,27944,28133156228,34347,34477,33117,33247,35109,35239,34412,33182,35174,34421,33171,35190,False
gaba,neuron15,27944,30609276437,32588,32718,35168,35298,38205,38335,32653,35233,38270,32640,35226,38294,False
gaba,neuron15,27944,27347662136,32657,32787,38062,38192,34099,34229,32722,38127,34164,32706,38143,34132,False
gaba,neuron15,27944,25709830701,33263,33393,38533,38663,32233,32363,33328,38598,32298,33307,38625,32307,False
gaba,neuron15,27944,28554120511,34528,34658,34625,34755,35403,35533,34593,34690,35468,34611,34681,35475,False
gaba,neuron15,27944,29806178913,31988,32118,38090,38220,37574,37704,32053,38155,37639,32026,38169,37628,False
gaba,neuron15,27944,11538,32368,32498,35370,35500,38389,38519,32433,35435,38454,32429,35418,38457,False
gaba,neuron15,27944,26926811986,34274,34404,36576,36706,33695,33825,34339,36641,33760,34347,36660,33724,False
gaba,neuron15,27944,25306346211,30348,30478,39942,40072,31452,31582,30413,40007,31517,30413,39986,31521,False
gaba,neuron15,27944,167438,32212,32342,37878,38008,34895,35025,32277,37943,34960,32285,37955,34975,False
gaba,neuron15,27944,26944384739,32368,32498,39115,39245,33494,33624,32433,39180,33559,32433,39192,33582,False
gaba,neuron15,27944,13280,31874,32004,35947,36077,36095,36225,31939,36012,36160,31939,36012,36140,False
gaba,neuron15,27944,28554120456,34528,34658,34625,34755,35403,35533,34593,34690,35468,34607,34654,35473,False
gaba,neuron15,27944,26944385442,32368,32498,39115,39245,33494,33624,32433,39180,33559,32461,39191,33544,False
gaba,neuron15,27944,11867,34138,34268,32055,32185,35670,35800,34203,32120,35735,34194,32128,35750,False
gaba,neuron15,27944,16495,32263,32393,36367,36497,36327,36457,32328,36432,36392,32340,36460,36412,False
gaba,neuron15,27944,24155,32434,32564,35418,35548,38429,38559,32499,35483,38494,32503,35484,38516,False
gaba,neuron15,27944,25852,32434,32564,35445,35575,38428,38558,32499,35510,38493,32514,35479,38501,False
gaba,neuron15,27944,16495,32237,32367,37499,37629,35953,36083,32302,37564,36018,32304,37540,36045,False
gaba,neuron15,27944,16772,32368,32498,35370,35500,38389,38519,32433,35435,38454,32422,35429,38481,False
gaba,neuron15,27944,102021,32406,32536,35361,35491,38377,38507,32471,35426,38442,32479,35397,38425,False
gaba,neuron15,27944,13280,32287,32417,39094,39224,33428,33558,32352,39159,33493,32324,39173,33516,False
gaba,neuron15,27944,28575152330,32148,32278,37644,37774,35591,35721,32213,37709,35656,32206,37710,35672,False
gaba,neuron15,27944,25852,32434,32564,35418,35548,38429,38559,32499,35483,38494,32516,35482,38490,False
gaba,neuron15,27944,30609276535,32575,32705,35126,35256,38222,38352,32640,35191,38287,32643,35194,38304,False
gaba,neuron15,27944,27351166614,32338,32468,38565,38695,34198,34328,32403,38630,34263,32393,38645,34274,False
gaba,neuron15,27944,158769,32034,32164,35816,35946,37350,37480,32099,35881,37415,32088,35900,37416,False
gaba,neuron15,27944,28133152739,34347,34477,33117,33247,35109,35239,34412,33182,35174,34445,33202,35179,False
gaba,neuron15,27944,192299,32104,32234,37639,37769,35599,35729,32169,37704,35664,32170,37723,35673,False
gaba,neuron15,27944,10187,32434,32564,35418,35548,38429,38559,32499,35483,38494,32504,35455,38505,False
gaba,neuron15,27944,13280,32194,32324,36457,36587,36399,36529,32259,36522,36464,32258,36532,36450,False
gaba,neuron15,27944,11538,32368,32498,39115,39245,33494,33624,32433,39180,33559,32443,39184,33544,False
gaba,neuron15,27944,26113147215,33380,33510,37869,37999,32613,32743,33445,37934,32678,33454,37913,32718,False
gaba,neuron15,27944,11538,31921,32051,35963,36093,36092,36222,31986,36028,36157,31972,36046,36155,False
gaba,neuron15,27944,27351205404,32338,32468,38565,38695,34198,34328,32403,38630,34263,32397,38631,34236,False
gaba,neuron15,27944,27761553606,32398,32528,38474,38604,34323,34453,32463,38539,34388,32486,38562,34405,False
gaba,neuron15,27944,10146,32287,32417,39094,39224,33428,33558,32352,39159,33493,32362,39189,33495,False
gaba,neuron15,27944,10187,32657,32787,38062,38192,34099,34229,32722,38127,34164,32704,38142,34173,False
gaba,neuron15,27944,27761553863,32398,32528,38474,38604,34323,34453,32463,38539,34388,32502,38549,34418,False
gaba,neuron15,27944,27351205666,32338,32468,38565,38695,34198,34328,32403,38630,34263,32380,38626,34251,False
gaba,neuron15,27944,11190,32104,32234,37639,37769,35599,35729,32169,37704,35664,32167,37704,35680,False
gaba,neuron15,27944,28143771081,34528,34658,34625,34755,35403,35533,34593,34690,35468,34582,34685,35432,False
gaba,neuron15,27944,25709830286,33263,33393,38533,38663,32233,32363,33328,38598,32298,33307,38587,32290,False
gaba,neuron15,27944,30609276352,32575,32705,35126,35256,38222,38352,32640,35191,38287,32666,35190,38286,False
gaba,neuron15,27944,11190,32434,32564,35445,35575,38428,38558,32499,35510,38493,32513,35496,38501,False
gaba,neuron15,27944,24409,32509,32639,38433,38563,34275,34405,32574,38498,34340,32584,38511,34332,False
gaba,neuron15,27944,11538,32159,32289,35429,35559,39376,39506,32224,35494,39441,32222,35501,39456,False
gaba,neuron15,27944,29792067835,32034,32164,35816,35946,37350,37480,32099,35881,37415,32104,35900,37395,False
gaba,neuron16,26116,14494409749,14576,14706,19203,19333,18518,18648,14641,19268,18583,14628,19268,18568,False
gaba,neuron16,26116,20948,13834,13964,20203,20333,17065,17195,13899,20268,17130,13914,20267,17127,False
gaba,neuron16,26116,20948,13615,13745,19074,19204,16140,16270,13680,19139,16205,13667,19127,16215,False
gaba,neuron16,26116,12852908189,13615,13745,19074,19204,16140,16270,13680,19139,16205,13640,19164,16208,False
gaba,neuron16,26116,14494408908,14419,14549,19053,19183,18389,18519,14484,19118,18454,14496,19101,18463,False
gaba,neuron16,26116,11764,14274,14404,20572,20702,14347,14477,14339,20637,14412,14360,20636,14399,False
gaba,neuron16,26116,17347,13829,13959,19114,19244,15062,15192,13894,19179,15127,13896,19191,15106,False
gaba,neuron16,26116,14494410292,14495,14625,19339,19469,18495,18625,14560,19404,18560,14548,19426,18578,False
gaba,neuron16,26116,14904757599,14495,14625,19339,19469,18495,18625,14560,19404,18560,14564,19365,18578,False
gaba,neuron16,26116,13270414198,14772,14902,20474,20604,16511,16641,14837,20539,16576,14866,20547,16585,False
gaba,neuron16,26116,13673890626,17207,17337,19770,19900,17067,17197,17272,19835,17132,17242,19816,17147,False
gaba,neuron16,26116,14087550445,14313,14443,19718,19848,17756,17886,14378,19783,17821,14358,19797,17838,False
gaba,neuron16,26116,12453244827,14783,14913,20593,20723,15699,15829,14848,20658,15764,14860,20672,15803,False
gaba,neuron16,26116,23188,15977,16107,20003,20133,17974,18104,16042,20068,18039,16028,20091,18035,False
gaba,neuron16,26116,14494408945,14419,14549,19053,19183,18389,18519,14484,19118,18454,14484,19106,18468,False
gaba,neuron16,26116,10803,13376,13506,19417,19547,15062,15192,13441,19482,15127,13424,19491,15128,False
gaba,neuron16,26116,20948,13829,13959,19114,19244,15062,15192,13894,19179,15127,13884,19146,15143,False
gaba,neuron16,26116,14494370311,14304,14434,19187,19317,18340,18470,14369,19252,18405,14373,19276,18397,False
gaba,neuron16,26116,20948,15770,15900,19755,19885,18181,18311,15835,19820,18246,15826,19800,18239,False
gaba,neuron16,26116,23596,17170,17300,19728,19858,16991,17121,17235,19793,17056,17222,19791,17045,False
