neurotransmitter,neuron_class,bodyId_pre,bodyId_post,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,bbox_zmin,bbox_zmax,x_pre,y_pre,z_pre,x_post,y_post,z_post,any_out_of_range
glutamate,neuron11,27966,31768650231,20058,20188,24964,25094,39887,40017,20123,25029,39952,20096,25024,39953,False
glutamate,neuron11,27966,12821,18996,19126,26195,26325,39875,40005,19061,26260,39940,19091,26269,39957,False
glutamate,neuron11,27966,30537582929,20313,20443,24738,24868,38140,38270,20378,24803,38205,20395,24808,38227,False
glutamate,neuron11,27966,30955132379,21617,21747,25894,26024,38761,38891,21682,25959,38826,21698,25950,38834,False
glutamate,neuron11,27966,19412,19923,20053,24680,24810,37729,37859,19988,24745,37794,19990,24722,37800,False
glutamate,neuron11,27966,10322,21139,21269,26469,26599,38710,38840,21204,26534,38775,21166,26513,38780,False
glutamate,neuron11,27966,19752,20387,20517,25763,25893,39515,39645,20452,25828,39580,20468,25818,39563,False
glutamate,neuron11,27966,33423906127,16374,16504,26926,27056,41937,42067,16439,26991,42002,16431,27003,42014,False
glutamate,neuron11,27966,19752,21210,21340,25702,25832,39130,39260,21275,25767,39195,21269,25787,39220,False
glutamate,neuron11,27966,30537581619,20313,20443,24738,24868,38140,38270,20378,24803,38205,20372,24818,38185,False
glutamate,neuron11,27966,12145,19679,19809,23787,23917,35996,36126,19744,23852,36061,19753,23821,36071,False
glutamate,neuron11,27966,30120115947,19806,19936,24135,24265,37832,37962,19871,24200,37897,19874,24161,37885,False
glutamate,neuron11,27966,17519,16872,17002,26411,26541,41558,41688,16937,26476,41623,16943,26471,41607,False
glutamate,neuron11,27966,17284,20194,20324,24432,24562,36999,37129,20259,24497,37064,20247,24525,37059,False
glutamate,neuron11,27966,100167,19258,19388,24953,25083,38852,38982,19323,25018,38917,19319,25000,38910,False
glutamate,neuron11,27966,31361833741,20254,20384,25204,25334,39359,39489,20319,25269,39424,20330,25277,39436,False
glutamate,neuron11,27966,16255,19258,19388,24953,25083,38852,38982,19323,25018,38917,19340,25000,38910,False
glutamate,neuron11,27966,17519,18338,18468,25418,25548,39629,39759,18403,25483,39694,18408,25475,39711,False
glutamate,neuron11,27966,17078,20534,20664,24692,24822,37785,37915,20599,24757,37850,20597,24776,37829,False
glutamate,neuron11,27966,11525,21139,21269,26469,26599,38710,38840,21204,26534,38775,21218,26550,38780,False
glutamate,neuron11,27966,13312,20006,20136,24118,24248,37737,37867,20071,24183,37802,20053,24183,37802,False
glutamate,neuron11,27966,15862,19960,20090,24655,24785,37611,37741,20025,24720,37676,20055,24709,37664,False
glutamate,neuron11,27966,30127185746,19923,20053,24680,24810,37729,37859,19988,24745,37794,20021,24743,37800,False
glutamate,neuron11,27966,11595,17568,17698,26082,26212,42466,42596,17633,26147,42531,17614,26154,42533,False
glutamate,neuron11,27966,19238,19472,19602,25071,25201,37750,37880,19537,25136,37815,19544,25164,37807,False
glutamate,neuron11,27966,30548280105,21139,21269,26469,26599,38710,38840,21204,26534,38775,21212,26516,38790,False
glutamate,neuron11,27966,19449,21161,21291,26144,26274,38788,38918,21226,26209,38853,21253,26205,38853,False
glutamate,neuron11,27966,16824,18093,18223,25105,25235,40190,40320,18158,25170,40255,18185,25171,40235,False
glutamate,neuron11,27966,32603426501,19207,19337,26880,27010,40732,40862,19272,26945,40797,19290,26954,40776,False
glutamate,neuron11,27966,30123649613,19960,20090,24655,24785,37611,37741,20025,24720,37676,20010,24700,37664,False
glutamate,neuron11,27966,17519,19365,19495,25593,25723,38745,38875,19430,25658,38810,19395,25644,38796,False
glutamate,neuron11,27966,20018,20194,20324,24432,24562,36999,37129,20259,24497,37064,20240,24502,37066,False
glutamate,neuron11,27966,17519,19697,19827,27207,27337,40549,40679,19762,27272,40614,19758,27290,40616,False
glutamate,neuron11,27966,32178843776,18093,18223,25105,25235,40190,40320,18158,25170,40255,18152,25173,40294,False
glutamate,neuron11,27966,25573,19806,19936,24135,24265,37832,37962,19871,24200,37897,19855,24204,37885,False
glutamate,neuron11,27966,17519,17571,17701,26071,26201,42521,42651,17636,26136,42586,17611,26151,42575,False
glutamate,neuron11,27966,13793,17571,17701,26071,26201,42521,42651,17636,26136,42586,17624,26114,42613,False
glutamate,neuron11,27966,19270,20578,20708,26192,26322,42043,42173,20643,26257,42108,20631,26266,42119,False
glutamate,neuron11,27966,28672,20531,20661,25505,25635,39076,39206,20596,25570,39141,20591,25588,39173,False
glutamate,neuron11,27966,30947860705,19269,19399,25085,25215,38817,38947,19334,25150,38882,19339,25174,38869,False
glutamate,neuron11,27966,30548279684,21537,21667,26536,26666,38241,38371,21602,26601,38306,21589,26597,38308,False
glutamate,neuron11,27966,30548278921,21537,21667,26536,26666,38241,38371,21602,26601,38306,21573,26596,38296,False
glutamate,neuron11,27966,32603426983,19098,19228,26810,26940,40663,40793,19163,26875,40728,19149,26861,40724,False
glutamate,neuron11,27966,14719,20216,20346,25254,25384,39381,39511,20281,25319,39446,20263,25345,39451,False
glutamate,neuron11,27966,32603426499,19098,19228,26810,26940,40663,40793,19163,26875,40728,19174,26849,40712,False
glutamate,neuron11,27966,30947856769,19269,19399,25085,25215,38817,38947,19334,25150,38882,19318,25172,38854,False
glutamate,neuron11,27966,33423904880,16374,16504,26926,27056,41937,42067,16439,26991,42002,16413,26965,41977,False
glutamate,neuron11,27966,31361833582,20254,20384,25204,25334,39359,39489,20319,25269,39424,20319,25256,39450,False
glutamate,neuron12,23893,21560,28607,28737,20297,20427,38098,38228,28672,20362,38163,28662,20343,38133,False
glutamate,neuron12,23893,31348505906,31454,31584,23308,23438,39606,39736,31519,23373,39671,31508,23387,39672,False
glutamate,neuron12,23893,10204,26320,26450,20976,21106,40976,41106,26385,21041,41041,26383,21027,41057,False
glutamate,neuron12,23893,21560,29688,29818,27209,27339,37777,37907,29753,27274,37842,29756,27253,37848,False
glutamate,neuron12,23893,102250,32342,32472,24541,24671,39858,39988,32407,24606,39923,32425,24604,39926,False
glutamate,neuron12,23893,10329,30265,30395,21071,21201,38090,38220,30330,21136,38155,30317,21159,38157,False
glutamate,neuron12,23893,156605,30004,30134,21497,21627,38631,38761,30069,21562,38696,30086,21529,38704,False
glutamate,neuron12,23893,155684,30183,30313,26562,26692,37432,37562,30248,26627,37497,30221,26619,37499,False
glutamate,neuron12,23893,12011,29506,29636,27182,27312,37771,37901,29571,27247,37836,29589,27253,37848,False
glutamate,neuron12,23893,12011,30021,30151,22660,22790,38739,38869,30086,22725,38804,30095,22703,38794,False
glutamate,neuron12,23893,21390,30064,30194,27331,27461,39245,39375,30129,27396,39310,30121,27394,39327,False
glutamate,neuron12,23893,10329,30203,30333,21060,21190,38158,38288,30268,21125,38223,30282,21152,38219,False
glutamate,neuron12,23893,10755,30002,30132,22233,22363,38926,39056,30067,22298,38991,30074,22314,39030,False
glutamate,neuron12,23893,30145623967,29455,29585,27179,27309,37754,37884,29520,27244,37819,29506,27231,37829,False
glutamate,neuron12,23893,23563,30008,30138,28226,28356,41014,41144,30073,28291,41079,30067,28311,41088,False
glutamate,neuron12,23893,30110204633,29047,29177,22178,22308,37603,37733,29112,22243,37668,29124,22254,37669,False
glutamate,neuron12,23893,10329,31994,32124,24214,24344,39135,39265,32059,24279,39200,32039,24275,39194,False
glutamate,neuron12,23893,46457,29506,29636,27182,27312,37771,37901,29571,27247,37836,29574,27227,37822,False
glutamate,neuron12,23893,30510028655,30176,30306,21028,21158,38152,38282,30241,21093,38217,30229,21075,38227,False
glutamate,neuron12,23893,33010796888,26640,26770,26225,26355,41481,41611,26705,26290,41546,26689,26272,41536,False
glutamate,neuron12,23893,30923920663,30007,30137,21270,21400,38702,38832,30072,21335,38767,30067,21363,38747,False
glutamate,neuron12,23893,23755,31725,31855,25659,25789,40006,40136,31790,25724,40071,31800,25732,40029,False
glutamate,neuron12,23893,10171,30694,30824,23005,23135,39857,39987,30759,23070,39922,30766,23083,39931,False
glutamate,neuron12,23893,10042,26320,26450,20976,21106,40976,41106,26385,21041,41041,26401,21036,41036,False
glutamate,neuron12,23893,10171,30145,30275,22575,22705,38861,38991,30210,22640,38926,30228,22651,38934,False
glutamate,neuron12,23893,30142086136,29455,29585,27179,27309,37754,37884,29520,27244,37819,29522,27231,37799,False
glutamate,neuron12,23893,10275,31180,31310,20807,20937,38963,39093,31245,20872,39028,31258,20857,39027,False
glutamate,neuron12,23893,12011,31725,31855,25656,25786,39976,40106,31790,25721,40041,31804,25715,40046,False
glutamate,neuron12,23893,13593,30766,30896,21932,22062,36985,37115,30831,21997,37050,30813,21977,37044,False
glutamate,neuron12,23893,31376725129,30064,30194,27331,27461,39245,39375,30129,27396,39310,30113,27376,39283,False
glutamate,neuron12,23893,10433,27935,28065,21449,21579,39320,39450,28000,21514,39385,27976,21518,39402,False
glutamate,neuron12,23893,21628,30206,30336,27299,27429,39025,39155,30271,27364,39090,30259,27352,39069,False
glutamate,neuron12,23893,31758895812,31454,31584,23308,23438,39606,39736,31519,23373,39671,31521,23396,39654,False
glutamate,neuron12,23893,10064,31504,31634,24706,24836,41267,41397,31569,24771,41332,31579,24782,41324,False
glutamate,neuron12,23893,30945268648,31628,31758,24224,24354,38840,38970,31693,24289,38905,31698,24262,38895,False
glutamate,neuron12,23893,10329,30101,30231,22294,22424,38938,39068,30166,22359,39003,30169,22367,38970,False
glutamate,neuron12,23893,32597214754,30436,30566,25880,26010,40746,40876,30501,25945,40811,30515,25946,40798,False
glutamate,neuron12,23893,29696471155,30766,30896,21932,22062,36985,37115,30831,21997,37050,30830,22030,37070,False
glutamate,neuron12,23893,30142088122,29455,29585,27179,27309,37754,37884,29520,27244,37819,29516,27226,37813,False
glutamate,neuron12,23893,19517,30766,30896,21932,22062,36985,37115,30831,21997,37050,30859,21972,37064,False
glutamate,neuron12,23893,10171,31725,31855,25659,25789,40006,40136,31790,25724,40071,31805,25716,40068,False
glutamate,neuron12,23893,10931,29506,29636,27182,27312,37771,37901,29571,27247,37836,29582,27255,37810,False
glutamate,neuron12,23893,10755,30496,30626,23147,23277,39802,39932,30561,23212,39867,30551,23222,39840,False
glutamate,neuron12,23893,33021728306,30338,30468,27730,27860,41367,41497,30403,27795,41432,30402,27796,41469,False
glutamate,neuron12,23893,13435,30007,30137,21270,21400,38702,38832,30072,21335,38767,30074,21350,38747,False
glutamate,neuron12,23893,102250,32463,32593,24700,24830,41388,41518,32528,24765,41453,32536,24776,41439,False
glutamate,neuron12,23893,15180,31504,31634,24706,24836,41267,41397,31569,24771,41332,31584,24742,41345,False
glutamate,neuron12,23893,33000576966,31504,31634,24706,24836,41267,41397,31569,24771,41332,31567,24803,41345,False
glutamate,neuron12,23893,100988,30021,30151,22660,22790,38739,38869,30086,22725,38804,30123,22731,38794,False
glutamate,neuron12,23893,101218,30008,30138,28226,28356,41014,41144,30073,28291,41079,30079,28304,41075,False
glutamate,neuron13,28136,19056,17537,17667,34038,34168,55721,55851,17602,34103,55786,17587,34120,55803,False
glutamate,neuron13,28136,45394939224,16384,16514,37582,37712,56784,56914,16449,37647,56849,16449,37675,56872,False
glutamate,neuron13,28136,43700451312,16383,16513,29230,29360,54302,54432,16448,29295,54367,16410,29290,54373,False
glutamate,neuron13,28136,16079,17563,17693,35127,35257,55892,56022,17628,35192,55957,17610,35192,55970,False
glutamate,neuron13,28136,44110810684,16326,16456,29247,29377,55277,55407,16391,29312,55342,16368,29294,55331,False
glutamate,neuron13,28136,13051,18370,18500,32637,32767,54054,54184,18435,32702,54119,18447,32669,54114,False
glutamate,neuron13,28136,44539244114,21140,21270,32167,32297,55510,55640,21205,32232,55575,21169,32265,55594,False
glutamate,neuron13,28136,44549582526,17537,17667,34038,34168,55721,55851,17602,34103,55786,17607,34116,55823,False
glutamate,neuron13,28136,16079,16418,16548,37600,37730,56795,56925,16483,37665,56860,16495,37682,56850,False
glutamate,neuron13,28136,15115,16233,16363,28954,29084,54975,55105,16298,29019,55040,16330,29026,55052,False
glutamate,neuron13,28136,38797503661,17070,17200,32675,32805,48371,48501,17135,32740,48436,17114,32751,48445,False
glutamate,neuron13,28136,10474,16383,16513,29230,29360,54302,54432,16448,29295,54367,16447,29281,54375,False
glutamate,neuron13,28136,20717,16418,16548,37600,37730,56795,56925,16483,37665,56860,16472,37679,56872,False
glutamate,neuron13,28136,44156800243,15898,16028,36336,36466,55263,55393,15963,36401,55328,15963,36389,55343,False
glutamate,neuron13,28136,26911,16310,16440,29213,29343,55138,55268,16375,29278,55203,16357,29260,55212,False
glutamate,neuron13,28136,44570770786,17248,17378,36862,36992,55591,55721,17313,36927,55656,17307,36939,55678,False
glutamate,neuron13,28136,42465849221,15905,16035,28692,28822,52759,52889,15970,28757,52824,15976,28788,52836,False
glutamate,neuron13,28136,41648721891,16855,16985,29706,29836,52142,52272,16920,29771,52207,16950,29768,52214,False
glutamate,neuron13,28136,101414,16322,16452,29073,29203,55090,55220,16387,29138,55155,16394,29114,55166,False
glutamate,neuron13,28136,42055460405,15853,15983,28937,29067,52689,52819,15918,29002,52754,15902,29014,52758,False
glutamate,neuron13,28136,44107273013,16322,16452,29073,29203,55090,55220,16387,29138,55155,16404,29132,55166,False
glutamate,neuron13,28136,10722,16418,16548,37600,37730,56795,56925,16483,37665,56860,16478,37682,56850,False
glutamate,neuron13,28136,101414,16416,16546,29504,29634,55321,55451,16481,29569,55386,16450,29586,55409,False
glutamate,neuron13,28136,10722,16506,16636,37597,37727,56744,56874,16571,37662,56809,16601,37671,56790,False
glutamate,neuron13,28136,41648722194,16855,16985,29706,29836,52142,52272,16920,29771,52207,16914,29752,52214,False
glutamate,neuron13,28136,43311481317,18370,18500,32637,32767,54054,54184,18435,32702,54119,18457,32725,54107,False
glutamate,neuron13,28136,45398476343,16384,16514,37582,37712,56784,56914,16449,37647,56849,16431,37653,56844,False
glutamate,neuron13,28136,45398476961,16384,16514,37582,37712,56784,56914,16449,37647,56849,16440,37654,56810,False
glutamate,neuron13,28136,10192,15905,16035,28692,28822,52759,52889,15970,28757,52824,15989,28756,52825,False
glutamate,neuron13,28136,20717,15827,15957,28804,28934,52710,52840,15892,28869,52775,15891,28840,52751,False
glutamate,neuron13,28136,42051921541,15827,15957,28804,28934,52710,52840,15892,28869,52775,15881,28849,52751,False
glutamate,neuron13,28136,44949561106,21032,21162,31824,31954,56059,56189,21097,31889,56124,21057,31892,56125,False
glutamate,neuron13,28136,44574306671,17223,17353,36889,37019,55569,55699,17288,36954,55634,17301,36966,55632,False
glutamate,neuron13,28136,13116,15905,16035,28692,28822,52759,52889,15970,28757,52824,15985,28746,52836,False
glutamate,neuron13,28136,12992,17070,17200,32675,32805,48371,48501,17135,32740,48436,17119,32739,48445,False
glutamate,neuron13,28136,12992,17088,17218,32643,32773,48414,48544,17153,32708,48479,17137,32712,48500,False
glutamate,neuron13,28136,42518915614,16105,16235,36840,36970,52988,53118,16170,36905,53053,16132,36915,53039,False
glutamate,neuron13,28136,43328852569,14460,14590,35289,35419,53828,53958,14525,35354,53893,14504,35328,53914,False
glutamate,neuron13,28136,44528278658,16772,16902,30460,30590,55519,55649,16837,30525,55584,16855,30486,55586,False
glutamate,neuron13,28136,44546714008,26212,26342,33199,33329,55693,55823,26277,33264,55758,26263,33251,55746,False
glutamate,neuron13,28136,17546,16367,16497,29163,29293,54097,54227,16432,29228,54162,16439,29255,54144,False
glutamate,neuron13,28136,44107270860,16163,16293,28939,29069,55012,55142,16228,29004,55077,16209,29017,55061,False
glutamate,neuron13,28136,14606,22850,22980,32253,32383,52614,52744,22915,32318,52679,22919,32286,52695,False
glutamate,neuron13,28136,45398476560,16384,16514,37582,37712,56784,56914,16449,37647,56849,16434,37630,56810,False
glutamate,neuron13,28136,38797504012,17088,17218,32643,32773,48414,48544,17153,32708,48479,17156,32729,48519,False
glutamate,neuron13,28136,10192,15868,15998,28602,28732,52717,52847,15933,28667,52782,15927,28645,52814,False
glutamate,neuron13,28136,16079,15868,15998,28602,28732,52717,52847,15933,28667,52782,15923,28653,52776,False
glutamate,neuron13,28136,43328893318,14453,14583,35284,35414,53865,53995,14518,35349,53930,14510,35329,53933,False
glutamate,neuron13,28136,10281,21032,21162,31824,31954,56059,56189,21097,31889,56124,21125,31861,56125,False
glutamate,neuron13,28136,10722,15831,15961,28794,28924,52670,52800,15896,28859,52735,15871,28865,52744,False
glutamate,neuron14,32829,32197242800,27150,27280,27219,27349,40337,40467,27215,27284,40402,27235,27269,40418,False
glutamate,neuron14,32829,28907369199,27774,27904,26264,26394,36395,36525,27839,26329,36460,27823,26359,36438,False
glutamate,neuron14,32829,33028800933,30671,30801,28821,28951,41382,41512,30736,28886,41447,30722,28894,41442,False
glutamate,neuron14,32829,10755,29041,29171,27733,27863,38718,38848,29106,27798,38783,29143,27788,38804,False
glutamate,neuron14,32829,21628,26521,26651,27090,27220,38227,38357,26586,27155,38292,26566,27154,38286,False
glutamate,neuron14,32829,30555663590,25756,25886,27660,27790,38086,38216,25821,27725,38151,25817,27748,38175,False
glutamate,neuron14,32829,10141,27501,27631,27156,27286,38209,38339,27566,27221,38274,27551,27231,38273,False
glutamate,neuron14,32829,29720845630,25986,26116,25348,25478,37271,37401,26051,25413,37336,26029,25424,37334,False
glutamate,neuron14,32829,33442726667,31002,31132,29521,29651,41694,41824,31067,29586,41759,31072,29549,41758,False
glutamate,neuron14,32829,28907328049,27715,27845,26260,26390,36335,36465,27780,26325,36400,27767,26339,36380,False
glutamate,neuron14,32829,29314144908,27475,27605,25637,25767,36774,36904,27540,25702,36839,27523,25699,36825,False
glutamate,neuron14,32829,30552205745,26525,26655,27078,27208,38267,38397,26590,27143,38332,26580,27129,38339,False
glutamate,neuron14,32829,30141969167,28118,28248,27033,27163,37708,37838,28183,27098,37773,28201,27101,37767,False
glutamate,neuron14,32829,21628,30158,30288,28724,28854,41427,41557,30223,28789,41492,30219,28805,41481,False
glutamate,neuron14,32829,17903,30059,30189,28950,29080,41417,41547,30124,29015,41482,30150,29002,41493,False
glutamate,neuron14,32829,29317680353,27636,27766,26350,26480,36530,36660,27701,26415,36595,27710,26423,36611,False
glutamate,neuron14,32829,33439108387,30200,30330,28693,28823,41467,41597,30265,28758,41532,30265,28758,41562,False
glutamate,neuron14,32829,20237,27097,27227,27234,27364,40279,40409,27162,27299,40344,27172,27313,40304,False
glutamate,neuron14,32829,33842195209,27329,27459,27780,27910,42245,42375,27394,27845,42310,27394,27850,42326,False
glutamate,neuron14,32829,29314147874,27512,27642,25647,25777,36859,36989,27577,25712,36924,27558,25704,36936,False
glutamate,neuron14,32829,16067,27512,27642,25647,25777,36859,36989,27577,25712,36924,27558,25718,36923,False
glutamate,neuron14,32829,15862,27316,27446,26702,26832,37855,37985,27381,26767,37920,27373,26772,37885,False
glutamate,neuron14,32829,30969831218,29041,29171,27733,27863,38718,38848,29106,27798,38783,29095,27792,38795,False
glutamate,neuron14,32829,18720,27367,27497,26305,26435,37138,37268,27432,26370,37203,27413,26389,37186,False
glutamate,neuron14,32829,15862,29041,29171,27733,27863,38718,38848,29106,27798,38783,29081,27790,38784,False
glutamate,neuron14,32829,23563,30059,30189,28950,29080,41417,41547,30124,29015,41482,30096,29024,41493,False
glutamate,neuron14,32829,14454,27512,27642,25647,25777,36859,36989,27577,25712,36924,27584,25740,36908,False
glutamate,neuron14,32829,11505,28146,28276,28328,28458,43881,44011,28211,28393,43946,28198,28415,43919,False
glutamate,neuron14,32829,10249,27152,27282,25640,25770,35781,35911,27217,25705,35846,27252,25711,35814,False
glutamate,neuron14,32829,17284,27390,27520,27408,27538,39912,40042,27455,27473,39977,27430,27470,39950,False
glutamate,neuron14,32829,11512,30442,30572,29713,29843,41545,41675,30507,29778,41610,30518,29777,41631,False
glutamate,neuron14,32829,14004,27336,27466,27651,27781,39840,39970,27401,27716,39905,27388,27709,39914,False
glutamate,neuron14,32829,33428301951,27353,27483,27795,27925,42229,42359,27418,27860,42294,27423,27880,42309,False
glutamate,neuron14,32829,29728035795,27320,27450,26290,26420,37235,37365,27385,26355,37300,27372,26380,37322,False
glutamate,neuron14,32829,18720,28146,28276,28328,28458,43881,44011,28211,28393,43946,28196,28393,43956,False
glutamate,neuron14,32829,17196,27512,27642,25647,25777,36859,36989,27577,25712,36924,27603,25700,36936,False
glutamate,neuron14,32829,19845,27347,27477,27609,27739,39872,40002,27412,27674,39937,27403,27703,39936,False
glutamate,neuron14,32829,32607477871,26205,26335,27630,27760,40806,40936,26270,27695,40871,26263,27697,40888,False
glutamate,neuron14,32829,15660,27809,27939,26922,27052,37340,37470,27874,26987,37405,27870,26996,37428,False
glutamate,neuron14,32829,18720,27512,27642,25647,25777,36859,36989,27577,25712,36924,27570,25724,36936,False
glutamate,neuron14,32829,14379,27097,27227,27234,27364,40279,40409,27162,27299,40344,27201,27294,40323,False
glutamate,neuron14,32829,29731650347,28575,28705,26956,27086,36991,37121,28640,27021,37056,28667,27009,37065,False
glutamate,neuron14,32829,30552283079,27499,27629,27060,27190,38185,38315,27564,27125,38250,27562,27112,38261,False
glutamate,neuron14,32829,22061,27512,27642,25647,25777,36859,36989,27577,25712,36924,27579,25699,36953,False
glutamate,neuron14,32829,13926,25756,25886,27660,27790,38086,38216,25821,27725,38151,25847,27716,38132,False
glutamate,neuron14,32829,19118,27512,27642,25647,25777,36859,36989,27577,25712,36924,27570,25728,36923,False
glutamate,neuron14,32829,19678,27475,27605,25637,25767,36774,36904,27540,25702,36839,27526,25698,36852,False
glutamate,neuron14,32829,11525,28114,28244,28042,28172,39071,39201,28179,28107,39136,28180,28108,39156,False
glutamate,neuron14,32829,33428301951,27292,27422,27787,27917,42157,42287,27357,27852,42222,27375,27871,42206,False
glutamate,neuron14,32829,15862,27150,27280,27219,27349,40337,40467,27215,27284,40402,27227,27298,40404,False
glutamate,neuron15,153994,33831740696,29706,29836,26666,26796,42251,42381,29771,26731,42316,29757,26712,42327,False
glutamate,neuron15,153994,19851,31449,31579,24000,24130,40581,40711,31514,24065,40646,31531,24049,40668,False
glutamate,neuron15,153994,159067,28664,28794,26035,26165,45043,45173,28729,26100,45108,28731,26082,45116,False
glutamate,neuron15,153994,32583142787,31449,31579,24000,24130,40581,40711,31514,24065,40646,31554,24045,40661,False
glutamate,neuron15,153994,102250,29842,29972,22375,22505,39059,39189,29907,22440,39124,29895,22419,39128,False
glutamate,neuron15,153994,13665,28897,29027,26260,26390,45407,45537,28962,26325,45472,28964,26309,45482,False
glutamate,neuron15,153994,13350,27395,27525,23518,23648,39948,40078,27460,23583,40013,27445,23550,40019,False
glutamate,neuron15,153994,13799,30288,30418,27245,27375,39319,39449,30353,27310,39384,30364,27298,39381,False
glutamate,neuron15,153994,32183359970,30884,31014,25141,25271,39950,40080,30949,25206,40015,30943,25194,40006,False
glutamate,neuron15,153994,23755,32046,32176,24759,24889,38973,39103,32111,24824,39038,32134,24834,39057,False
glutamate,neuron15,153994,10064,27382,27512,23504,23634,39913,40043,27447,23569,39978,27461,23567,39967,False
glutamate,neuron15,153994,14852,30222,30352,27167,27297,38281,38411,30287,27232,38346,30295,27250,38341,False
glutamate,neuron15,153994,17926,29808,29938,22609,22739,38598,38728,29873,22674,38663,29895,22657,38647,False
glutamate,neuron15,153994,14740,30334,30464,26737,26867,37783,37913,30399,26802,37848,30412,26823,37870,False
glutamate,neuron15,153994,102250,29927,30057,22553,22683,38695,38825,29992,22618,38760,29983,22606,38773,False
glutamate,neuron15,153994,30931000128,30165,30295,22446,22576,38897,39027,30230,22511,38962,30217,22516,38965,False
glutamate,neuron15,153994,18936,30334,30464,26737,26867,37783,37913,30399,26802,37848,30381,26766,37849,False
glutamate,neuron15,153994,13665,27382,27512,23504,23634,39913,40043,27447,23569,39978,27469,23570,39993,False
glutamate,neuron15,153994,10329,29952,30082,22438,22568,38866,38996,30017,22503,38931,30027,22517,38940,False
glutamate,neuron15,153994,10171,31492,31622,29244,29374,40326,40456,31557,29309,40391,31557,29291,40392,False
glutamate,neuron15,153994,30552483221,30301,30431,27065,27195,38438,38568,30366,27130,38503,30354,27127,38516,False
glutamate,neuron15,153994,30103052463,28168,28298,21326,21456,37493,37623,28233,21391,37558,28260,21419,37578,False
glutamate,neuron15,153994,24602,28664,28794,26035,26165,45043,45173,28729,26100,45108,28725,26105,45138,False
glutamate,neuron15,153994,102250,32050,32180,25050,25180,41289,41419,32115,25115,41354,32100,25122,41335,False
glutamate,neuron15,153994,10329,32361,32491,24904,25034,41340,41470,32426,24969,41405,32426,24993,41376,False
glutamate,neuron15,153994,35876360166,28664,28794,26035,26165,45043,45173,28729,26100,45108,28741,26080,45100,False
glutamate,neuron15,153994,10275,30168,30298,21718,21848,38663,38793,30233,21783,38728,30241,21762,38742,False
glutamate,neuron15,153994,31758587711,27382,27512,23504,23634,39913,40043,27447,23569,39978,27466,23591,39961,False
glutamate,neuron15,153994,30552520618,30341,30471,27064,27194,38437,38567,30406,27129,38502,30418,27120,38512,False
glutamate,neuron15,153994,30927457003,30168,30298,21718,21848,38663,38793,30233,21783,38728,30240,21769,38717,False
glutamate,neuron15,153994,24068,30390,30520,26620,26750,37623,37753,30455,26685,37688,30428,26666,37690,False
glutamate,neuron15,153994,10171,30244,30374,21925,22055,38792,38922,30309,21990,38857,30326,21984,38853,False
glutamate,neuron15,153994,30930997837,29927,30057,22553,22683,38695,38825,29992,22618,38760,30024,22643,38762,False
glutamate,neuron15,153994,30934531738,29808,29938,22609,22739,38598,38728,29873,22674,38663,29848,22699,38636,False
glutamate,neuron15,153994,29728272059,30390,30520,26620,26750,37623,37753,30455,26685,37688,30469,26712,37690,False
glutamate,neuron15,153994,14852,28664,28794,26035,26165,45043,45173,28729,26100,45108,28748,26120,45116,False
glutamate,neuron15,153994,31773050324,31643,31773,25190,25320,39885,40015,31708,25255,39950,31719,25261,39928,False
glutamate,neuron15,153994,31380269263,29990,30120,27683,27813,39431,39561,30055,27748,39496,30060,27763,39491,False
glutamate,neuron15,153994,10275,31709,31839,25165,25295,39785,39915,31774,25230,39850,31777,25244,39850,False
glutamate,neuron15,153994,32583144345,31054,31184,24145,24275,40753,40883,31119,24210,40818,31084,24175,40821,False
glutamate,neuron15,153994,21475,29309,29439,23032,23162,37496,37626,29374,23097,37561,29369,23070,37538,False
glutamate,neuron15,153994,36293830585,28897,29027,26260,26390,45407,45537,28962,26325,45472,28993,26335,45462,False
glutamate,neuron15,153994,102250,29858,29988,20847,20977,36715,36845,29923,20912,36780,29923,20951,36772,False
glutamate,neuron15,153994,102250,30141,30271,21914,22044,38842,38972,30206,21979,38907,30188,21971,38904,False
glutamate,neuron15,153994,31376768927,30081,30211,27564,27694,39498,39628,30146,27629,39563,30176,27617,39539,False
glutamate,neuron15,153994,16826,29842,29972,22375,22505,39059,39189,29907,22440,39124,29887,22443,39157,False
glutamate,neuron15,153994,10275,31688,31818,24003,24133,40453,40583,31753,24068,40518,31760,24085,40518,False
glutamate,neuron15,153994,100988,30579,30709,26891,27021,41215,41345,30644,26956,41280,30619,26963,41275,False
glutamate,neuron15,153994,21390,30222,30352,27167,27297,38281,38411,30287,27232,38346,30308,27243,38341,False
glutamate,neuron15,153994,32583142845,31449,31579,24000,24130,40581,40711,31514,24065,40646,31535,24062,40661,False
glutamate,neuron16,102376,27226519687,21386,21516,20924,21054,33786,33916,21451,20989,33851,21426,20994,33872,False
glutamate,neuron16,102376,22534,19892,20022,22014,22144,31447,31577,19957,22079,31512,19936,22074,31493,False
glutamate,neuron16,102376,22174,19909,20039,21659,21789,30991,31121,19974,21724,31056,20000,21733,31063,False
glutamate,neuron16,102376,25920,20937,21067,22002,22132,34091,34221,21002,22067,34156,21023,22052,34176,False
glutamate,neuron16,102376,26005996577,20198,20328,22390,22520,32664,32794,20263,22455,32729,20242,22437,32741,False
