neurotransmitter,neuron_class,bodyId_pre,bodyId_post,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,bbox_zmin,bbox_zmax,x_pre,y_pre,z_pre,x_post,y_post,z_post,any_out_of_range
acetylcholine,neuron10,14112,42902266175,33322,33452,32781,32911,53428,53558,33387,32846,53493,33391,32817,53510,False
acetylcholine,neuron10,14112,12276,32751,32881,32115,32245,48136,48266,32816,32180,48201,32815,32207,48193,False
acetylcholine,neuron10,14112,11506,29352,29482,40646,40776,56903,57033,29417,40711,56968,29379,40726,56988,False
acetylcholine,neuron10,14112,37978062348,33361,33491,32767,32897,47538,47668,33426,32832,47603,33448,32834,47624,False
acetylcholine,neuron10,14112,10918,27880,28010,37770,37900,57513,57643,27945,37835,57578,27961,37845,57612,False
acetylcholine,neuron10,14112,45781666424,31063,31193,33330,33460,56967,57097,31128,33395,57032,31121,33374,56993,False
acetylcholine,neuron10,14112,11158,32704,32834,33210,33340,54105,54235,32769,33275,54170,32769,33240,54192,False
acetylcholine,neuron10,14112,18712,27316,27446,35275,35405,57612,57742,27381,35340,57677,27390,35318,57704,False
acetylcholine,neuron10,14112,37166542134,15570,15700,34152,34282,46254,46384,15635,34217,46319,15627,34232,46319,False
acetylcholine,neuron10,14112,45799001883,26399,26529,36040,36170,57363,57493,26464,36105,57428,26477,36111,57405,False
acetylcholine,neuron10,14112,16080,28968,29098,40114,40244,57614,57744,29033,40179,57679,29032,40188,57695,False
acetylcholine,neuron10,14112,36781695456,24722,24852,37625,37755,45835,45965,24787,37690,45900,24779,37674,45896,False
acetylcholine,neuron10,14112,38795220508,33418,33548,32214,32344,48160,48290,33483,32279,48225,33481,32258,48235,False
acetylcholine,neuron10,14112,45374772218,30068,30198,34297,34427,56430,56560,30133,34362,56495,30147,34367,56511,False
acetylcholine,neuron10,14112,37569973764,17231,17361,33184,33314,46826,46956,17296,33249,46891,17318,33266,46893,False
acetylcholine,neuron10,14112,102694,31871,32001,34337,34467,46327,46457,31936,34402,46392,31961,34424,46397,False
acetylcholine,neuron10,14112,44550722254,32751,32881,33888,34018,55361,55491,32816,33953,55426,32828,33957,55436,False
acetylcholine,neuron11,13030,32617499989,18190,18320,28985,29115,40877,41007,18255,29050,40942,18273,29017,40933,False
acetylcholine,neuron11,13030,39597068247,18394,18524,29676,29806,49726,49856,18459,29741,49791,18485,29756,49774,False
acetylcholine,neuron11,13030,44949599432,21473,21603,31929,32059,55988,56118,21538,31994,56053,21552,32007,56050,False
acetylcholine,neuron11,13030,15032,22089,22219,29435,29565,51445,51575,22154,29500,51510,22184,29508,51501,False
acetylcholine,neuron11,13030,39186787806,19550,19680,29518,29648,48846,48976,19615,29583,48911,19610,29589,48890,False
acetylcholine,neuron11,13030,44949596324,21369,21499,32010,32140,55925,56055,21434,32075,55990,21431,32079,55968,False
acetylcholine,neuron11,13030,32617498491,18305,18435,28934,29064,40828,40958,18370,28999,40893,18359,28974,40897,False
acetylcholine,neuron11,13030,39186949866,21022,21152,29505,29635,49124,49254,21087,29570,49189,21109,29568,49149,False
acetylcholine,neuron11,13030,32617499254,18286,18416,28933,29063,40897,41027,18351,28998,40962,18311,28998,40943,False
acetylcholine,neuron11,13030,13693,20691,20821,27885,28015,44691,44821,20756,27950,44756,20768,27955,44767,False
acetylcholine,neuron11,13030,32617497437,18190,18320,28985,29115,40877,41007,18255,29050,40942,18238,29086,40938,False
acetylcholine,neuron11,13030,13892,18070,18200,30405,30535,49547,49677,18135,30470,49612,18127,30439,49628,False
acetylcholine,neuron11,13030,11907,21344,21474,27802,27932,44916,45046,21409,27867,44981,21406,27892,44957,False
acetylcholine,neuron11,13030,32617499711,18305,18435,28934,29064,40828,40958,18370,28999,40893,18371,28987,40916,False
acetylcholine,neuron11,13030,10440,18190,18320,28985,29115,40877,41007,18255,29050,40942,18255,29034,40961,False
acetylcholine,neuron11,13030,44949520082,20617,20747,31915,32045,55993,56123,20682,31980,56058,20666,31961,56058,False
acetylcholine,neuron11,13030,39593761207,21359,21489,28969,29099,49263,49393,21424,29034,49328,21438,29014,49344,False
acetylcholine,neuron11,13030,30148292469,18238,18368,27916,28046,37414,37544,18303,27981,37479,18319,27988,37484,False
acetylcholine,neuron11,13030,30148292740,18149,18279,27864,27994,37403,37533,18214,27929,37468,18232,27908,37496,False
acetylcholine,neuron11,13030,31800284046,17656,17786,29560,29690,39486,39616,17721,29625,39551,17707,29634,39558,False
acetylcholine,neuron11,13030,36180,18394,18524,29676,29806,49726,49856,18459,29741,49791,18462,29723,49795,False
acetylcholine,neuron11,13030,10950,22216,22346,29368,29498,51578,51708,22281,29433,51643,22277,29449,51619,False
acetylcholine,neuron11,13030,44949559133,20617,20747,31915,32045,55993,56123,20682,31980,56058,20679,32011,56045,False
acetylcholine,neuron11,13030,10950,22089,22219,29435,29565,51445,51575,22154,29500,51510,22153,29503,51530,False
acetylcholine,neuron11,13030,38783670849,21167,21297,30275,30405,48732,48862,21232,30340,48797,21242,30328,48791,False
acetylcholine,neuron11,13030,152486,21862,21992,30822,30952,51153,51283,21927,30887,51218,21908,30883,51223,False
acetylcholine,neuron11,13030,44949598026,21473,21603,31929,32059,55988,56118,21538,31994,56053,21557,31987,56050,False
acetylcholine,neuron11,13030,15580,21082,21212,29606,29736,49216,49346,21147,29671,49281,21156,29668,49300,False
acetylcholine,neuron11,13030,35893498192,21344,21474,27802,27932,44916,45046,21409,27867,44981,21395,27867,44957,False
acetylcholine,neuron11,13030,21024,21520,21650,28873,29003,49265,49395,21585,28938,49330,21577,28945,49358,False
acetylcholine,neuron11,13030,44949557741,20746,20876,31845,31975,55958,56088,20811,31910,56023,20818,31915,56002,False
acetylcholine,neuron11,13030,39186827571,19550,19680,29518,29648,48846,48976,19615,29583,48911,19621,29597,48921,False
acetylcholine,neuron11,13030,24058,18190,18320,28985,29115,40877,41007,18255,29050,40942,18242,29052,40954,False
acetylcholine,neuron11,13030,17076,18019,18149,30384,30514,49505,49635,18084,30449,49570,18048,30452,49556,False
acetylcholine,neuron11,13030,23412,21520,21650,28873,29003,49265,49395,21585,28938,49330,21616,28965,49340,False
acetylcholine,neuron11,13030,11397,21328,21458,28987,29117,49180,49310,21393,29052,49245,21394,29061,49218,False
acetylcholine,neuron11,13030,40007417321,18394,18524,29676,29806,49726,49856,18459,29741,49791,18439,29746,49828,False
acetylcholine,neuron11,13030,44949559133,20645,20775,31954,32084,55966,56096,20710,32019,56031,20680,32010,56037,False
acetylcholine,neuron11,13030,38769437848,20469,20599,28438,28568,48469,48599,20534,28503,48534,20538,28496,48494,False
acetylcholine,neuron11,13030,44949558370,20746,20876,31845,31975,55958,56088,20811,31910,56023,20822,31903,56011,False
acetylcholine,neuron11,13030,39183452208,21520,21650,28873,29003,49265,49395,21585,28938,49330,21605,28945,49340,False
acetylcholine,neuron11,13030,44532251622,22091,22221,31413,31543,55582,55712,22156,31478,55647,22175,31439,55640,False
acetylcholine,neuron11,13030,15825,18149,18279,27864,27994,37403,37533,18214,27929,37468,18201,27933,37441,False
acetylcholine,neuron11,13030,41238797009,22089,22219,29435,29565,51445,51575,22154,29500,51510,22166,29510,51520,False
acetylcholine,neuron11,13030,39604139206,18099,18229,30471,30601,49512,49642,18164,30536,49577,18180,30528,49577,False
acetylcholine,neuron11,13030,15569,21979,22109,31345,31475,55504,55634,22044,31410,55569,22025,31379,55590,False
acetylcholine,neuron11,13030,14453,21819,21949,28544,28674,50040,50170,21884,28609,50105,21865,28626,50080,False
acetylcholine,neuron11,13030,152486,21885,22015,30701,30831,51167,51297,21950,30766,51232,21943,30754,51247,False
acetylcholine,neuron11,13030,19246,20979,21109,29555,29685,49105,49235,21044,29620,49170,21033,29612,49156,False
acetylcholine,neuron11,13030,15032,20596,20726,27937,28067,44663,44793,20661,28002,44728,20633,28010,44738,False
acetylcholine,neuron12,13099,158008,30162,30292,38942,39072,51177,51307,30227,39007,51242,30241,39000,51252,False
acetylcholine,neuron12,13099,41253498711,29776,29906,31292,31422,51525,51655,29841,31357,51590,29857,31347,51586,False
acetylcholine,neuron12,13099,40892709236,30111,30241,38861,38991,51108,51238,30176,38926,51173,30169,38906,51183,False
acetylcholine,neuron12,13099,44547030108,30374,30504,33059,33189,55771,55901,30439,33124,55836,30458,33134,55843,False
acetylcholine,neuron12,13099,44550487417,29463,29593,33401,33531,55629,55759,29528,33466,55694,29530,33485,55701,False
acetylcholine,neuron12,13099,42933634344,27175,27305,37350,37480,53493,53623,27240,37415,53558,27247,37407,53575,False
acetylcholine,neuron12,13099,13938,27147,27277,37431,37561,53364,53494,27212,37496,53429,27229,37475,53397,False
acetylcholine,neuron12,13099,40429329702,30476,30606,31147,31277,50438,50568,30541,31212,50503,30523,31206,50511,False
acetylcholine,neuron12,13099,18337,26835,26965,37172,37302,54828,54958,26900,37237,54893,26901,37257,54886,False
acetylcholine,neuron12,13099,10398,29776,29906,31292,31422,51525,51655,29841,31357,51590,29843,31346,51572,False
acetylcholine,neuron12,13099,41253539298,29776,29906,31292,31422,51525,51655,29841,31357,51590,29859,31349,51605,False
acetylcholine,neuron12,13099,44547028554,30374,30504,33059,33189,55771,55901,30439,33124,55836,30457,33128,55829,False
acetylcholine,neuron12,13099,44546948429,29424,29554,33283,33413,55606,55736,29489,33348,55671,29515,33336,55639,False
acetylcholine,neuron12,13099,44550487851,29463,29593,33401,33531,55629,55759,29528,33466,55694,29519,33491,55726,False
acetylcholine,neuron12,13099,158008,28657,28787,33279,33409,56126,56256,28722,33344,56191,28706,33360,56186,False
acetylcholine,neuron12,13099,11861,29432,29562,33369,33499,55660,55790,29497,33434,55725,29495,33442,55743,False
acetylcholine,neuron12,13099,41727411277,27756,27886,40501,40631,52056,52186,27821,40566,52121,27834,40581,52106,False
acetylcholine,neuron12,13099,13980,29683,29813,31306,31436,51605,51735,29748,31371,51670,29731,31362,51672,False
acetylcholine,neuron12,13099,44550487584,29463,29593,33401,33531,55629,55759,29528,33466,55694,29552,33459,55686,False
acetylcholine,neuron12,13099,41253539275,29776,29906,31292,31422,51525,51655,29841,31357,51590,29867,31366,51598,False
acetylcholine,neuron12,13099,10413,30476,30606,31147,31277,50438,50568,30541,31212,50503,30526,31212,50494,False
acetylcholine,neuron12,13099,15687,28847,28977,33233,33363,56209,56339,28912,33298,56274,28905,33282,56278,False
acetylcholine,neuron12,13099,158008,30232,30362,38889,39019,51056,51186,30297,38954,51121,30307,38945,51137,False
acetylcholine,neuron12,13099,19806,27194,27324,37399,37529,53593,53723,27259,37464,53658,27259,37501,53675,False
acetylcholine,neuron12,13099,41253539156,29776,29906,31292,31422,51525,51655,29841,31357,51590,29864,31359,51586,False
acetylcholine,neuron12,13099,42923058589,27387,27517,35595,35725,53419,53549,27452,35660,53484,27444,35630,53509,False
acetylcholine,neuron12,13099,44550488745,29368,29498,33428,33558,55629,55759,29433,33493,55694,29418,33491,55719,False
acetylcholine,neuron12,13099,41253539080,29776,29906,31292,31422,51525,51655,29841,31357,51590,29822,31382,51586,False
acetylcholine,neuron12,13099,40892708148,30111,30241,38861,38991,51108,51238,30176,38926,51173,30152,38958,51183,False
acetylcholine,neuron12,13099,42123730019,29459,29589,38812,38942,52265,52395,29524,38877,52330,29510,38866,52319,False
acetylcholine,neuron12,13099,41249960028,29773,29903,31345,31475,51632,51762,29838,31410,51697,29802,31416,51707,False
acetylcholine,neuron12,13099,13914,27178,27308,37414,37544,53526,53656,27243,37479,53591,27250,37479,53573,False
acetylcholine,neuron12,13099,10627,29700,29830,31357,31487,51620,51750,29765,31422,51685,29765,31422,51703,False
acetylcholine,neuron12,13099,11861,29424,29554,33283,33413,55606,55736,29489,33348,55671,29517,33345,55674,False
acetylcholine,neuron12,13099,40892745631,30232,30362,38889,39019,51056,51186,30297,38954,51121,30318,38954,51095,False
acetylcholine,neuron12,13099,40892750254,30199,30329,38939,39069,51107,51237,30264,39004,51172,30270,39023,51164,False
acetylcholine,neuron12,13099,44543292577,27784,27914,32769,32899,55691,55821,27849,32834,55756,27876,32840,55732,False
acetylcholine,neuron12,13099,11626,28847,28977,33233,33363,56209,56339,28912,33298,56274,28903,33282,56264,False
acetylcholine,neuron12,13099,10627,27883,28013,38914,39044,54016,54146,27948,38979,54081,27942,38965,54067,False
acetylcholine,neuron12,13099,28111,27544,27674,40863,40993,52125,52255,27609,40928,52190,27616,40904,52214,False
acetylcholine,neuron12,13099,42962011813,28135,28265,41112,41242,53572,53702,28200,41177,53637,28173,41175,53617,False
acetylcholine,neuron12,13099,13914,27194,27324,37399,37529,53593,53723,27259,37464,53658,27261,37482,53662,False
acetylcholine,neuron12,13099,41723871174,27756,27886,40501,40631,52056,52186,27821,40566,52121,27834,40556,52106,False
acetylcholine,neuron12,13099,15034,29459,29589,38812,38942,52265,52395,29524,38877,52330,29514,38857,52329,False
acetylcholine,neuron12,13099,11766,27114,27244,36473,36603,54441,54571,27179,36538,54506,27150,36530,54497,False
acetylcholine,neuron12,13099,10253,29823,29953,31327,31457,51624,51754,29888,31392,51689,29879,31378,51701,False
acetylcholine,neuron12,13099,43354680363,27883,28013,38914,39044,54016,54146,27948,38979,54081,27952,38966,54095,False
acetylcholine,neuron12,13099,41253497019,29776,29906,31292,31422,51525,51655,29841,31357,51590,29853,31369,51572,False
acetylcholine,neuron12,13099,10398,29683,29813,31306,31436,51605,51735,29748,31371,51670,29764,31360,51672,False
acetylcholine,neuron12,13099,41253540590,29823,29953,31327,31457,51624,51754,29888,31392,51689,29871,31431,51701,False
acetylcholine,neuron13,23729,10815794758,20229,20359,21649,21779,13551,13681,20294,21714,13616,20310,21703,13595,False
acetylcholine,neuron13,23729,8357130592,19368,19498,21777,21907,10830,10960,19433,21842,10895,19424,21860,10888,False
acetylcholine,neuron13,23729,14180,17868,17998,23695,23825,13734,13864,17933,23760,13799,17913,23765,13786,False
acetylcholine,neuron13,23729,25007,20120,20250,21593,21723,13506,13636,20185,21658,13571,20166,21658,13562,False
acetylcholine,neuron13,23729,8353547563,18809,18939,21971,22101,10774,10904,18874,22036,10839,18865,22027,10863,False
acetylcholine,neuron13,23729,11058,19764,19894,22800,22930,14390,14520,19829,22865,14455,19837,22872,14476,False
acetylcholine,neuron13,23729,10881,18116,18246,21629,21759,10374,10504,18181,21694,10439,18160,21715,10452,False
acetylcholine,neuron13,23729,8357091820,18809,18939,21971,22101,10774,10904,18874,22036,10839,18887,22022,10823,False
acetylcholine,neuron13,23729,39877,18790,18920,22483,22613,11851,11981,18855,22548,11916,18870,22534,11929,False
acetylcholine,neuron13,23729,25488,19579,19709,22070,22200,13931,14061,19644,22135,13996,19648,22163,13996,False
acetylcholine,neuron13,23729,8756910269,19945,20075,20440,20570,11199,11329,20010,20505,11264,20013,20501,11294,False
acetylcholine,neuron13,23729,10408899844,19097,19227,21937,22067,12977,13107,19162,22002,13042,19174,21987,13048,False
acetylcholine,neuron13,23729,18321,26077,26207,32268,32398,44312,44442,26142,32333,44377,26129,32340,44366,False
acetylcholine,neuron13,23729,100640,17895,18025,23729,23859,13807,13937,17960,23794,13872,17980,23787,13864,False
acetylcholine,neuron13,23729,9184873859,18615,18745,22987,23117,11552,11682,18680,23052,11617,18662,23046,11640,False
acetylcholine,neuron13,23729,10311,19764,19894,22800,22930,14390,14520,19829,22865,14455,19837,22881,14445,False
acetylcholine,neuron13,23729,10881,18672,18802,23281,23411,13940,14070,18737,23346,14005,18758,23325,13996,False
acetylcholine,neuron13,23729,10881,19479,19609,20569,20699,12249,12379,19544,20634,12314,19532,20644,12307,False
acetylcholine,neuron13,23729,11236729858,19764,19894,22800,22930,14390,14520,19829,22865,14455,19854,22852,14445,False
acetylcholine,neuron13,23729,10881,19579,19709,22070,22200,13931,14061,19644,22135,13996,19662,22130,13996,False
acetylcholine,neuron13,23729,9170837669,20259,20389,20851,20981,11797,11927,20324,20916,11862,20314,20887,11882,False
acetylcholine,neuron13,23729,100000,20229,20359,21649,21779,13551,13681,20294,21714,13616,20295,21736,13617,False
acetylcholine,neuron13,23729,12429,20116,20246,21715,21845,13603,13733,20181,21780,13668,20179,21770,13682,False
acetylcholine,neuron13,23729,157861,17964,18094,21683,21813,10690,10820,18029,21748,10755,18047,21759,10735,False
acetylcholine,neuron13,23729,9995094486,20306,20436,21084,21214,12845,12975,20371,21149,12910,20359,21161,12916,False
acetylcholine,neuron13,23729,10405365988,19049,19179,20933,21063,13746,13876,19114,20998,13811,19102,20982,13792,False
acetylcholine,neuron13,23729,33126,19339,19469,21677,21807,13877,14007,19404,21742,13942,19423,21753,13956,False
acetylcholine,neuron13,23729,10829833615,18672,18802,23281,23411,13940,14070,18737,23346,14005,18740,23311,13984,False
acetylcholine,neuron13,23729,10881,17945,18075,21666,21796,10510,10640,18010,21731,10575,18017,21745,10588,False
acetylcholine,neuron13,23729,16261,19945,20075,20440,20570,11199,11329,20010,20505,11264,20007,20523,11262,False
acetylcholine,neuron13,23729,14959,20387,20517,21445,21575,13674,13804,20452,21510,13739,20472,21502,13735,False
acetylcholine,neuron13,23729,8353469297,18032,18162,21564,21694,10332,10462,18097,21629,10397,18072,21614,10398,False
acetylcholine,neuron13,23729,10417,26252,26382,31520,31650,40998,41128,26317,31585,41063,26290,31564,41045,False
acetylcholine,neuron13,23729,9577580802,19479,19609,20569,20699,12249,12379,19544,20634,12314,19554,20662,12328,False
acetylcholine,neuron13,23729,18434,18790,18920,22483,22613,11851,11981,18855,22548,11916,18870,22539,11882,False
acetylcholine,neuron13,23729,8353592324,19368,19498,21777,21907,10830,10960,19433,21842,10895,19400,21873,10870,False
acetylcholine,neuron13,23729,10808,17945,18075,21666,21796,10510,10640,18010,21731,10575,17983,21726,10574,False
acetylcholine,neuron13,23729,10412441626,19356,19486,22724,22854,13432,13562,19421,22789,13497,19393,22786,13488,False
acetylcholine,neuron13,23729,16261,20163,20293,20582,20712,11675,11805,20228,20647,11740,20244,20647,11725,False
acetylcholine,neuron13,23729,8756913594,19957,20087,20309,20439,11310,11440,20022,20374,11375,20035,20372,11397,False
acetylcholine,neuron13,23729,10408977104,20250,20380,21563,21693,12881,13011,20315,21628,12946,20295,21626,12957,False
acetylcholine,neuron13,23729,8357009947,17945,18075,21666,21796,10510,10640,18010,21731,10575,17988,21731,10588,False
acetylcholine,neuron13,23729,10819258337,19579,19709,22070,22200,13931,14061,19644,22135,13996,19640,22114,13977,False
acetylcholine,neuron13,23729,33126,19402,19532,21644,21774,13869,13999,19467,21709,13934,19473,21740,13954,False
acetylcholine,neuron13,23729,32635774307,26252,26382,31520,31650,40998,41128,26317,31585,41063,26303,31585,41072,False
acetylcholine,neuron13,23729,27068,20250,20380,21563,21693,12881,13011,20315,21628,12946,20313,21649,12936,False
acetylcholine,neuron13,23729,22745,18809,18939,21971,22101,10774,10904,18874,22036,10839,18852,22016,10863,False
acetylcholine,neuron13,23729,155772,18032,18162,21564,21694,10332,10462,18097,21629,10397,18091,21649,10398,False
acetylcholine,neuron13,23729,8767479591,19368,19498,21777,21907,10830,10960,19433,21842,10895,19433,21842,10920,False
acetylcholine,neuron13,23729,26095,20229,20359,21649,21779,13551,13681,20294,21714,13616,20312,21709,13645,False
acetylcholine,neuron14,90495,24096,25841,25971,39635,39765,31612,31742,25906,39700,31677,25868,39696,31683,False
acetylcholine,neuron14,90495,43743416079,22921,23051,35442,35572,54597,54727,22986,35507,54662,22995,35529,54649,False
acetylcholine,neuron14,90495,11569,25194,25324,37712,37842,32172,32302,25259,37777,32237,25263,37795,32232,False
acetylcholine,neuron14,90495,13828,21445,21575,36536,36666,41744,41874,21510,36601,41809,21489,36565,41823,False
acetylcholine,neuron14,90495,23229348297,24883,25013,36490,36620,29564,29694,24948,36555,29629,24963,36524,29603,False
acetylcholine,neuron14,90495,15859,23465,23595,35242,35372,32725,32855,23530,35307,32790,23505,35325,32780,False
acetylcholine,neuron14,90495,12370,24341,24471,32485,32615,33126,33256,24406,32550,33191,24415,32533,33182,False
acetylcholine,neuron14,90495,23682,24426,24556,35778,35908,30836,30966,24491,35843,30901,24509,35838,30892,False
acetylcholine,neuron14,90495,35957171242,21521,21651,37148,37278,44690,44820,21586,37213,44755,21591,37219,44772,False
acetylcholine,neuron14,90495,153307,25194,25324,37712,37842,32172,32302,25259,37777,32237,25239,37758,32225,False
acetylcholine,neuron14,90495,15592,21103,21233,35889,36019,43140,43270,21168,35954,43205,21201,35927,43208,False
acetylcholine,neuron14,90495,26818,25139,25269,36306,36436,29887,30017,25204,36371,29952,25204,36352,29945,False
acetylcholine,neuron14,90495,21565,22921,23051,35442,35572,54597,54727,22986,35507,54662,23016,35496,54649,False
acetylcholine,neuron14,90495,23222348282,25293,25423,35053,35183,29216,29346,25358,35118,29281,25372,35110,29286,False
acetylcholine,neuron14,90495,153307,24746,24876,36262,36392,30595,30725,24811,36327,30660,24831,36336,30651,False
acetylcholine,neuron14,90495,17061,21445,21575,36536,36666,41744,41874,21510,36601,41809,21523,36561,41823,False
acetylcholine,neuron14,90495,13030,24341,24471,32485,32615,33126,33256,24406,32550,33191,24403,32534,33205,False
acetylcholine,neuron14,90495,23643273252,24883,25013,36490,36620,29564,29694,24948,36555,29629,24923,36573,29617,False
acetylcholine,neuron14,90495,17166,23465,23595,35242,35372,32725,32855,23530,35307,32790,23554,35275,32793,False
acetylcholine,neuron14,90495,225955,24746,24876,36262,36392,30595,30725,24811,36327,30660,24817,36302,30686,False
acetylcholine,neuron14,90495,34719030777,21103,21233,35889,36019,43140,43270,21168,35954,43205,21185,35960,43208,False
acetylcholine,neuron14,90495,25702162064,25194,25324,37712,37842,32172,32302,25259,37777,32237,25246,37790,32250,False
acetylcholine,neuron14,90495,153307,24426,24556,35778,35908,30836,30966,24491,35843,30901,24502,35849,30917,False
acetylcholine,neuron14,90495,23682,26794,26924,37979,38109,29790,29920,26859,38044,29855,26869,38015,29864,False
acetylcholine,neuron14,90495,25274160197,26116,26246,35433,35563,31767,31897,26181,35498,31832,26152,35502,31837,False
acetylcholine,neuron14,90495,25817,23481,23611,35192,35322,32626,32756,23546,35257,32691,23564,35268,32688,False
acetylcholine,neuron14,90495,26487417780,24341,24471,32485,32615,33126,33256,24406,32550,33191,24405,32558,33224,False
acetylcholine,neuron14,90495,23639736472,24883,25013,36490,36620,29564,29694,24948,36555,29629,24935,36566,29603,False
acetylcholine,neuron14,90495,22156,25055,25185,36267,36397,29963,30093,25120,36332,30028,25156,36319,30019,False
acetylcholine,neuron14,90495,26094673391,23481,23611,35192,35322,32626,32756,23546,35257,32691,23570,35243,32713,False
acetylcholine,neuron14,90495,25291847354,25886,26016,37732,37862,31672,31802,25951,37797,31737,25946,37798,31776,False
acetylcholine,neuron14,90495,13030,27348,27478,38287,38417,29932,30062,27413,38352,29997,27417,38336,29991,False
acetylcholine,neuron14,90495,156934,22921,23051,35442,35572,54597,54727,22986,35507,54662,22992,35541,54642,False
acetylcholine,neuron14,90495,34719031074,21103,21233,35889,36019,43140,43270,21168,35954,43205,21172,35979,43208,False
acetylcholine,neuron14,90495,25291845241,25886,26016,37732,37862,31672,31802,25951,37797,31737,25978,37775,31754,False
acetylcholine,neuron14,90495,11280,23503,23633,35246,35376,32745,32875,23568,35311,32810,23567,35300,32839,False
acetylcholine,neuron14,90495,24867218537,24426,24556,35778,35908,30836,30966,24491,35843,30901,24486,35809,30906,False
acetylcholine,neuron14,90495,25702194697,25753,25883,37712,37842,31809,31939,25818,37777,31874,25806,37768,31908,False
acetylcholine,neuron14,90495,12114,23550,23680,35666,35796,31833,31963,23615,35731,31898,23628,35734,31910,False
acetylcholine,neuron14,90495,35953632848,21521,21651,37148,37278,44690,44820,21586,37213,44755,21565,37214,44760,False
acetylcholine,neuron14,90495,25302460350,25841,25971,39635,39765,31612,31742,25906,39700,31677,25944,39688,31671,False
acetylcholine,neuron14,90495,33491508841,21445,21575,36536,36666,41744,41874,21510,36601,41809,21550,36619,41806,False
acetylcholine,neuron14,90495,25688043481,26116,26246,35433,35563,31767,31897,26181,35498,31832,26173,35497,31847,False
acetylcholine,neuron14,90495,25817,25841,25971,39635,39765,31612,31742,25906,39700,31677,25912,39730,31683,False
acetylcholine,neuron14,90495,25817,25164,25294,38412,38542,31391,31521,25229,38477,31456,25225,38483,31438,False
acetylcholine,neuron14,90495,24895642023,25841,25971,39635,39765,31612,31742,25906,39700,31677,25911,39680,31691,False
acetylcholine,neuron14,90495,22887,26116,26246,35433,35563,31767,31897,26181,35498,31832,26187,35520,31837,False
acetylcholine,neuron14,90495,25687847978,23550,23680,35666,35796,31833,31963,23615,35731,31898,23641,35718,31879,False
acetylcholine,neuron14,90495,23682,25164,25294,38412,38542,31391,31521,25229,38477,31456,25209,38451,31466,False
acetylcholine,neuron14,90495,25817,23503,23633,35246,35376,32745,32875,23568,35311,32810,23598,35322,32804,False
acetylcholine,neuron15,28409,24456319732,17521,17651,35625,35755,30839,30969,17586,35690,30904,17596,35696,30934,False
acetylcholine,neuron15,28409,24866706396,17521,17651,35625,35755,30839,30969,17586,35690,30904,17612,35679,30879,False
acetylcholine,neuron15,28409,16262,19311,19441,34431,34561,31777,31907,19376,34496,31842,19383,34503,31856,False
acetylcholine,neuron15,28409,16051,17677,17807,35334,35464,29798,29928,17742,35399,29863,17731,35428,29873,False
acetylcholine,neuron15,28409,24442245021,18095,18225,33369,33499,30662,30792,18160,33434,30727,18125,33439,30729,False
acetylcholine,neuron15,28409,22916,19150,19280,33712,33842,29095,29225,19215,33777,29160,19240,33788,29171,False
acetylcholine,neuron15,28409,24038928725,18148,18278,34412,34542,30745,30875,18213,34477,30810,18215,34460,30803,False
acetylcholine,neuron15,28409,24042498244,18465,18595,34962,35092,29873,30003,18530,35027,29938,18512,35029,29938,False
acetylcholine,neuron15,28409,18695,18148,18278,34412,34542,30745,30875,18213,34477,30810,18206,34480,30780,False
acetylcholine,neuron15,28409,22479,19311,19441,34431,34561,31777,31907,19376,34496,31842,19371,34513,31856,False
acetylcholine,neuron15,28409,13021,17610,17740,33658,33788,28770,28900,17675,33723,28835,17660,33747,28842,False
acetylcholine,neuron15,28409,23276,19406,19536,34029,34159,30796,30926,19471,34094,30861,19485,34083,30864,False
acetylcholine,neuron15,28409,34987,17610,17740,33658,33788,28770,28900,17675,33723,28835,17665,33717,28852,False
acetylcholine,neuron15,28409,15121,19348,19478,33841,33971,30180,30310,19413,33906,30245,19421,33926,30256,False
acetylcholine,neuron15,28409,20171,19150,19280,33712,33842,29095,29225,19215,33777,29160,19216,33789,29171,False
acetylcholine,neuron15,28409,23207723291,19150,19280,33712,33842,29095,29225,19215,33777,29160,19221,33776,29180,False
acetylcholine,neuron15,28409,24849026984,18521,18651,33367,33497,30959,31089,18586,33432,31024,18608,33441,30993,False
acetylcholine,neuron15,28409,25270108753,19311,19441,34431,34561,31777,31907,19376,34496,31842,19348,34523,31841,False
acetylcholine,neuron15,28409,22479,18148,18278,34412,34542,30745,30875,18213,34477,30810,18225,34466,30819,False
acetylcholine,neuron15,28409,16262,17610,17740,33658,33788,28770,28900,17675,33723,28835,17668,33731,28852,False
acetylcholine,neuron15,28409,13021,18095,18225,33369,33499,30662,30792,18160,33434,30727,18176,33437,30716,False
acetylcholine,neuron15,28409,15470,17610,17740,33658,33788,28770,28900,17675,33723,28835,17665,33707,28838,False
acetylcholine,neuron15,28409,21976540727,18350,18480,32860,32990,27881,28011,18415,32925,27946,18423,32946,27976,False
acetylcholine,neuron15,28409,18525,18350,18480,32860,32990,27881,28011,18415,32925,27946,18422,32909,27934,False
acetylcholine,neuron15,28409,23211261796,19150,19280,33712,33842,29095,29225,19215,33777,29160,19219,33806,29165,False
acetylcholine,neuron15,28409,22723,18021,18151,31708,31838,34125,34255,18086,31773,34190,18075,31791,34197,False
